PLAYER_NAME,Rank,GAME_ID,Date Played,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
James Harden,2,21500365,12/14/2015,1610612745,HOU,Houston,201935,G,,34:23:00,9,20,0.45,5,8,0.625,1,3,0.333,1,2,3,6,3,0,2,1,24,9
James Harden,2,21500369,12/15/2015,1610612745,HOU,Houston,201935,G,,36:27:00,10,18,0.556,4,8,0.5,9,12,0.75,1,6,7,6,1,0,7,2,33,-5
James Harden,2,21500385,12/17/2015,1610612745,HOU,Houston,201935,G,,36:08:00,7,24,0.292,2,9,0.222,9,10,0.9,2,4,6,6,1,1,3,2,25,31
James Harden,2,21500401,12/19/2015,1610612745,HOU,Houston,201935,G,,33:43:00,4,13,0.308,0,4,0,10,10,1,0,5,5,11,0,1,5,4,18,8
James Harden,2,21500415,12/21/2015,1610612745,HOU,Houston,201935,G,,34:58:00,9,16,0.563,2,7,0.286,16,19,0.842,1,4,5,7,0,1,4,4,36,-1
James Harden,2,21500426,12/23/2015,1610612745,HOU,Houston,201935,G,,40:15:00,12,18,0.667,2,4,0.5,5,6,0.833,0,3,3,7,1,0,3,2,31,3
James Harden,2,21500439,12/25/2015,1610612745,HOU,Houston,201935,G,,38:00:00,7,21,0.333,2,6,0.333,4,5,0.8,0,4,4,9,0,1,4,3,20,-4
James Harden,2,21500445,12/26/2015,1610612745,HOU,Houston,201935,G,,33:54:00,8,21,0.381,5,11,0.455,4,4,1,1,5,6,5,1,0,2,4,25,-5
James Harden,2,21500470,12/29/2015,1610612745,HOU,Houston,201935,G,,38:45:00,6,16,0.375,3,6,0.5,11,12,0.917,0,10,10,8,1,0,7,3,26,-2
James Harden,2,21500485,12/31/2015,1610612745,HOU,Houston,201935,G,,34:25:00,8,19,0.421,5,10,0.5,9,9,1,0,5,5,5,3,0,3,5,30,11
James Harden,2,21500502,1/2/2016,1610612745,HOU,Houston,201935,G,,30:26:00,6,10,0.6,2,5,0.4,3,3,1,1,1,2,3,1,0,5,3,17,-31
James Harden,2,21500518,1/4/2016,1610612745,HOU,Houston,201935,G,,42:12:00,9,25,0.36,4,12,0.333,8,9,0.889,2,3,5,7,0,1,8,3,30,2
James Harden,2,21500538,1/7/2016,1610612745,HOU,Houston,201935,G,,34:07:00,13,25,0.52,0,7,0,7,10,0.7,2,6,8,3,2,1,4,1,33,2
James Harden,2,21500561,1/10/2016,1610612745,HOU,Houston,201935,G,,42:34:00,8,20,0.4,2,9,0.222,3,4,0.75,0,9,9,9,1,0,5,5,21,-2
James Harden,2,21500572,1/12/2016,1610612745,HOU,Houston,201935,G,,33:16:00,6,13,0.462,4,9,0.444,9,10,0.9,1,4,5,5,1,0,6,4,25,7
James Harden,2,21500581,1/13/2016,1610612745,HOU,Houston,201935,G,,34:35:00,8,22,0.364,2,10,0.2,9,11,0.818,0,3,3,11,1,0,6,1,27,-7
James Harden,2,21500601,1/15/2016,1610612745,HOU,Houston,201935,G,,38:15:00,2,10,0.2,0,5,0,7,7,1,0,5,5,5,3,1,8,5,11,-2
James Harden,2,21500614,1/17/2016,1610612745,HOU,Houston,201935,G,,27:15:00,10,17,0.588,4,7,0.571,7,10,0.7,0,3,3,5,0,0,2,1,31,10
James Harden,2,21500624,1/18/2016,1610612745,HOU,Houston,201935,G,,40:21:00,5,12,0.417,2,7,0.286,8,13,0.615,0,3,3,8,0,0,3,4,20,-15
James Harden,2,21500635,1/20/2016,1610612745,HOU,Houston,201935,G,,36:03:00,9,22,0.409,3,7,0.429,12,12,1,2,15,17,14,1,0,6,5,33,-11
James Harden,2,21500650,1/22/2016,1610612745,HOU,Houston,201935,G,,34:06:00,9,15,0.6,5,8,0.625,7,8,0.875,0,5,5,8,2,0,2,2,30,9
James Harden,2,21500665,1/24/2016,1610612745,HOU,Houston,201935,G,,35:40:00,7,18,0.389,3,10,0.3,6,6,1,2,13,15,10,0,2,2,1,23,10
James Harden,2,21500671,1/25/2016,1610612745,HOU,Houston,201935,G,,41:11:00,11,20,0.55,3,5,0.6,10,10,1,0,11,11,8,1,1,2,4,35,15
James Harden,2,21500689,1/27/2016,1610612745,HOU,Houston,201935,G,,27:36:00,5,10,0.5,1,3,0.333,9,9,1,1,2,3,2,0,1,5,1,20,-23
James Harden,2,21500701,1/29/2016,1610612745,HOU,Houston,201935,G,,39:24:00,8,22,0.364,2,7,0.286,15,17,0.882,0,7,7,7,2,1,3,2,33,-6
James Harden,2,21500711,1/30/2016,1610612745,HOU,Houston,201935,G,,37:20:00,12,20,0.6,6,9,0.667,10,10,1,1,6,7,11,4,0,2,5,40,-2
