PLAYER_NAME,Rank,GAME_ID,Date,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
Chris Bosh,9,20800470,12/31/2008,1610612761,TOR,Toronto,2547,F,,39:38:00,7,18,0.389,0,3,0,10,13,0.769,4,7,11,1,1,1,1,0,24,-11
Kevin Durant,6,20800471,12/31/2008,1610612760,OKC,Oklahoma City,201142,F,,45:13:00,9,18,0.5,1,2,0.5,6,7,0.857,1,9,10,6,0,2,4,2,25,6
Dwyane Wade,1,20800473,1/2/2009,1610612748,MIA,Miami,2548,G,,38:15:00,16,29,0.552,0,2,0,1,2,0.5,1,6,7,6,2,1,4,0,33,-12
Chris Bosh,9,20800474,1/2/2009,1610612761,TOR,Toronto,2547,F,,33:19:00,8,18,0.444,0,0,0,3,6,0.5,3,2,5,2,1,1,0,2,19,12
LeBron James,2,20800476,1/2/2009,1610612739,CLE,Cleveland,2544,F,,37:16:00,3,8,0.375,2,3,0.667,8,8,1,1,9,10,11,2,3,5,1,16,27
Danny Granger,5,20800478,1/2/2009,1610612754,IND,Indiana,101122,F,,39:31:00,5,10,0.5,2,4,0.5,10,10,1,0,4,4,6,2,3,2,5,22,2
Kevin Durant,6,20800482,1/2/2009,1610612760,OKC,Oklahoma City,201142,F,,38:53:00,10,21,0.476,4,5,0.8,9,9,1,1,8,9,5,1,1,2,5,33,-14
Carmelo Anthony,8,20800482,1/2/2009,1610612743,DEN,Denver,2546,F,,37:43:00,10,20,0.5,2,3,0.667,9,13,0.692,3,6,9,2,1,1,2,5,31,14
Dirk Nowitzki,4,20800483,1/2/2009,1610612742,DAL,Dallas,1717,F,,39:09:00,11,27,0.407,2,3,0.667,7,7,1,1,3,4,5,4,2,0,2,31,15
Chris Paul,7,20800486,1/2/2009,1610612740,NOH,New Orleans,101108,G,,36:55:00,7,16,0.438,1,3,0.333,2,2,1,1,6,7,11,1,0,3,2,17,11
Kobe Bryant,3,20800487,1/2/2009,1610612747,LAL,Los Angeles,977,G,,38:07:00,13,23,0.565,2,3,0.667,12,14,0.857,3,4,7,4,2,1,2,3,40,19
Danny Granger,5,20800490,1/3/2009,1610612754,IND,Indiana,101122,F,,39:51:00,10,20,0.5,2,6,0.333,13,16,0.813,0,6,6,4,0,2,4,4,35,10
Dwyane Wade,1,20800491,1/3/2009,1610612748,MIA,Miami,2548,G,,42:55:00,8,23,0.348,0,3,0,13,17,0.765,3,5,8,6,3,4,4,3,29,0
Chris Paul,7,20800494,1/3/2009,1610612740,NOH,New Orleans,101108,G,,41:51:00,12,18,0.667,0,1,0,6,9,0.667,3,2,5,11,3,0,7,4,30,3
Carmelo Anthony,8,20800494,1/3/2009,1610612743,DEN,Denver,2546,F,,39:34:00,10,17,0.588,0,0,0,2,4,0.5,1,6,7,4,1,0,2,4,22,18
Chris Bosh,9,20800495,1/4/2009,1610612761,TOR,Toronto,2547,F,,39:08:00,5,12,0.417,0,0,0,13,14,0.929,0,11,11,3,0,1,1,4,23,5
LeBron James,2,20800496,1/4/2009,1610612739,CLE,Cleveland,2544,F,,40:46:00,11,22,0.5,3,9,0.333,5,8,0.625,0,6,6,10,1,2,7,4,30,0
Dirk Nowitzki,4,20800498,1/4/2009,1610612742,DAL,Dallas,1717,F,,34:04:00,11,21,0.524,0,1,0,6,6,1,2,1,3,3,0,1,2,3,28,-16
Kobe Bryant,3,20800500,1/4/2009,1610612747,LAL,Los Angeles,977,G,,32:50:00,11,19,0.579,0,2,0,4,5,0.8,0,2,2,3,1,0,4,1,26,17
Dwyane Wade,1,20800501,1/5/2009,1610612748,MIA,Miami,2548,G,,45:46:00,10,26,0.385,1,5,0.2,3,5,0.6,2,2,4,12,4,0,5,0,24,-12
Chris Bosh,9,20800503,1/5/2009,1610612761,TOR,Toronto,2547,F,,37:45:00,12,14,0.857,0,0,0,7,10,0.7,2,9,11,5,0,0,2,5,31,1
Danny Granger,5,20800504,1/5/2009,1610612754,IND,Indiana,101122,F,,41:20:00,11,22,0.5,4,8,0.5,10,11,0.909,1,3,4,5,0,0,1,1,36,-17
Carmelo Anthony,8,20800504,1/5/2009,1610612743,DEN,Denver,2546,F,,23:31,8,12,0.667,0,1,0,5,8,0.625,1,5,6,9,0,1,1,3,21,31
Kevin Durant,6,20800510,1/6/2009,1610612760,OKC,Oklahoma City,201142,F,,45:39:00,11,16,0.688,1,5,0.2,4,5,0.8,0,12,12,3,0,0,4,2,27,9
Dirk Nowitzki,4,20800512,1/6/2009,1610612742,DAL,Dallas,1717,F,,38:32:00,13,23,0.565,4,4,1,4,4,1,0,4,4,3,0,2,1,1,34,9
Kobe Bryant,3,20800513,1/6/2009,1610612747,LAL,Los Angeles,977,G,,41:53:00,14,22,0.636,6,7,0.857,5,6,0.833,0,4,4,7,0,1,4,1,39,-8
Chris Paul,7,20800513,1/6/2009,1610612740,NOH,New Orleans,101108,G,,43:54:00,11,24,0.458,1,3,0.333,9,9,1,0,3,3,15,3,0,0,1,32,14
LeBron James,2,20800515,1/7/2009,1610612739,CLE,Cleveland,2544,F,,30:59:00,9,16,0.563,0,1,0,3,3,1,0,4,4,4,2,2,4,1,21,23
Chris Bosh,9,20800516,1/7/2009,1610612761,TOR,Toronto,2547,F,,41:16:00,5,16,0.313,0,1,0,8,9,0.889,2,6,8,6,1,1,4,3,18,17
Kevin Durant,6,20800520,1/7/2009,1610612760,OKC,Oklahoma City,201142,F,,22:14,3,13,0.231,0,2,0,3,3,1,0,2,2,1,0,0,2,0,9,-27
Dwyane Wade,1,20800521,1/7/2009,1610612748,MIA,Miami,2548,G,,44:47:00,13,23,0.565,1,2,0.5,4,4,1,0,3,3,4,1,2,4,2,31,-11
Carmelo Anthony,8,20800521,1/7/2009,1610612743,DEN,Denver,2546,,DND - INJ - Non-Displaced Third Metacarp,,,,,,,,,,,,,,,,,,,,
Danny Granger,5,20800522,1/7/2009,1610612754,IND,Indiana,101122,F,,37:57:00,13,27,0.481,5,11,0.455,6,7,0.857,0,5,5,6,4,1,2,3,37,16
Chris Paul,7,20800523,1/7/2009,1610612740,NOH,New Orleans,101108,G,,31:07:00,10,18,0.556,3,4,0.75,3,3,1,0,2,2,7,1,0,0,3,26,-17
Kobe Bryant,3,20800525,1/7/2009,1610612747,LAL,Los Angeles,977,G,,39:28:00,9,20,0.45,2,5,0.4,1,1,1,1,4,5,5,2,0,3,3,21,5
Dirk Nowitzki,4,20800526,1/8/2009,1610612742,DAL,Dallas,1717,F,,38:25:00,3,13,0.231,0,0,0,4,4,1,0,7,7,7,1,1,2,0,10,-1
Chris Bosh,9,20800530,1/9/2009,1610612761,TOR,Toronto,2547,F,,36:57:00,11,13,0.846,0,0,0,10,12,0.833,2,8,10,1,1,3,2,2,32,15
LeBron James,2,20800531,1/9/2009,1610612739,CLE,Cleveland,2544,F,,35:49:00,13,25,0.52,3,7,0.429,9,9,1,1,6,7,6,4,3,3,2,38,20
Chris Paul,7,20800532,1/9/2009,1610612740,NOH,New Orleans,101108,G,,29:03:00,4,9,0.444,0,1,0,2,4,0.5,3,2,5,7,3,0,1,1,10,15
Kevin Durant,6,20800533,1/9/2009,1610612760,OKC,Oklahoma City,201142,G,,39:36:00,11,22,0.5,1,3,0.333,4,4,1,1,5,6,5,1,0,7,1,27,-1
Carmelo Anthony,8,20800536,1/9/2009,1610612743,DEN,Denver,2546,,DND - INJ - Non-displaced Third Metacarp,,,,,,,,,,,,,,,,,,,,
Dwyane Wade,1,20800537,1/9/2009,1610612748,MIA,Miami,2548,G,,47:17:00,11,26,0.423,1,1,1,18,24,0.75,0,5,5,7,3,2,3,4,41,10
Kobe Bryant,3,20800538,1/9/2009,1610612747,LAL,Los Angeles,977,G,,41:56:00,10,20,0.5,1,4,0.25,15,17,0.882,1,6,7,13,1,0,5,3,36,7
Danny Granger,5,20800538,1/9/2009,1610612754,IND,Indiana,101122,F,,37:17:00,8,17,0.471,2,8,0.25,10,11,0.909,1,3,4,1,2,1,1,6,28,1
Dirk Nowitzki,4,20800539,1/9/2009,1610612742,DAL,Dallas,1717,F,,33:54:00,5,12,0.417,1,2,0.5,8,8,1,5,2,7,2,1,0,3,3,19,-25
Kevin Durant,6,20800542,1/10/2009,1610612760,OKC,Oklahoma City,201142,F,,45:06:00,10,20,0.5,1,3,0.333,7,8,0.875,3,9,12,2,4,0,6,1,28,10
Brandon Roy,10,20800545,1/10/2009,1610612757,POR,Portland,200750,G,,30:44:00,8,15,0.533,0,1,0,3,5,0.6,1,5,6,5,2,0,1,1,19,20
Chris Bosh,9,20800546,1/11/2009,1610612761,TOR,Toronto,2547,F,,37:32:00,5,16,0.313,0,1,0,5,6,0.833,4,7,11,1,1,3,2,4,15,-10
Danny Granger,5,20800550,1/11/2009,1610612754,IND,Indiana,101122,F,,40:51:00,13,27,0.481,2,6,0.333,14,14,1,2,5,7,3,2,2,2,5,42,-7
Dirk Nowitzki,4,20800551,1/11/2009,1610612742,DAL,Dallas,1717,F,,37:06:00,6,18,0.333,0,1,0,3,3,1,1,7,8,0,2,0,1,1,15,-5
Dwyane Wade,1,20800552,1/11/2009,1610612748,MIA,Miami,2548,G,,40:58:00,10,22,0.455,1,3,0.333,6,7,0.857,0,5,5,9,2,2,3,3,27,0
Kobe Bryant,3,20800552,1/11/2009,1610612747,LAL,Los Angeles,977,G,,36:44:00,5,14,0.357,2,4,0.5,7,7,1,0,2,2,7,0,0,4,3,19,11
Chris Bosh,9,20800554,1/12/2009,1610612761,TOR,Toronto,2547,F,,44:50:00,6,11,0.545,0,0,0,6,7,0.857,2,9,11,1,0,0,2,5,18,-10
Kevin Durant,6,20800555,1/12/2009,1610612760,OKC,Oklahoma City,201142,F,,48:06:00,9,20,0.45,2,5,0.4,6,7,0.857,3,6,9,2,2,0,5,0,26,-3
Chris Paul,7,20800556,1/12/2009,1610612740,NOH,New Orleans,101108,G,,40:39:00,8,19,0.421,2,5,0.4,5,6,0.833,0,5,5,7,2,0,3,5,23,-1
Brandon Roy,10,20800557,1/12/2009,1610612757,POR,Portland,200750,G,,35:20:00,3,13,0.231,1,1,1,4,4,1,2,6,8,3,0,0,3,2,11,12
Danny Granger,5,20800558,1/12/2009,1610612754,IND,Indiana,101122,F,,40:18:00,10,19,0.526,6,7,0.857,4,4,1,0,1,1,7,0,2,3,2,30,-3
LeBron James,2,20800560,1/13/2009,1610612739,CLE,Cleveland,2544,F,,40:12:00,9,15,0.6,1,5,0.2,11,14,0.786,0,11,11,10,3,1,2,2,30,21
Dwyane Wade,1,20800561,1/13/2009,1610612748,MIA,Miami,2548,G,,40:42:00,9,15,0.6,0,1,0,13,16,0.813,1,2,3,8,3,3,4,2,31,7
Kobe Bryant,3,20800562,1/13/2009,1610612747,LAL,Los Angeles,977,G,,42:03:00,13,32,0.406,1,4,0.25,6,9,0.667,1,6,7,4,0,0,2,1,33,-1
Dirk Nowitzki,4,20800563,1/13/2009,1610612742,DAL,Dallas,1717,F,,42:05:00,15,26,0.577,2,6,0.333,12,12,1,2,12,14,0,1,0,1,3,44,7
Carmelo Anthony,8,20800563,1/13/2009,1610612743,DEN,Denver,2546,,DND - INJ - Non-displaced Third Metacarp,,,,,,,,,,,,,,,,,,,,
Danny Granger,5,20800566,1/14/2009,1610612754,IND,Indiana,101122,F,,44:55:00,6,20,0.3,2,6,0.333,10,11,0.909,0,10,10,0,1,1,0,2,24,5
Brandon Roy,10,20800567,1/14/2009,1610612757,POR,Portland,200750,G,,36:08:00,10,17,0.588,0,1,0,7,8,0.875,2,3,5,6,1,0,4,1,27,-9
Chris Bosh,9,20800568,1/14/2009,1610612761,TOR,Toronto,2547,F,,36:14:00,8,18,0.444,0,0,0,9,11,0.818,1,4,5,4,2,1,0,4,25,-6
Dwyane Wade,1,20800571,1/14/2009,1610612748,MIA,Miami,2548,G,,38:00:00,5,20,0.25,0,0,0,7,10,0.7,2,1,3,13,2,0,4,0,17,4
Kevin Durant,6,20800572,1/14/2009,1610612760,OKC,Oklahoma City,201142,F,,37:40:00,5,12,0.417,1,2,0.5,10,12,0.833,0,9,9,4,2,1,6,4,21,17
Dirk Nowitzki,4,20800573,1/14/2009,1610612742,DAL,Dallas,1717,F,,38:09:00,8,17,0.471,0,2,0,4,4,1,0,13,13,2,0,1,4,1,20,-9
Chris Paul,7,20800573,1/14/2009,1610612740,NOH,New Orleans,101108,G,,41:39:00,12,24,0.5,0,2,0,9,12,0.75,1,9,10,11,7,0,2,1,33,8
Kobe Bryant,3,20800574,1/14/2009,1610612747,LAL,Los Angeles,977,G,,41:38:00,11,19,0.579,2,3,0.667,5,6,0.833,1,6,7,10,0,1,4,1,29,-2
Brandon Roy,10,20800577,1/15/2009,1610612757,POR,Portland,200750,G,,39:39:00,8,16,0.5,0,2,0,13,16,0.813,2,6,8,5,2,0,0,1,29,-1
LeBron James,2,20800578,1/15/2009,1610612739,CLE,Cleveland,2544,F,,44:19:00,8,28,0.286,1,6,0.167,11,16,0.688,3,11,14,7,1,1,8,4,28,2
Carmelo Anthony,8,20800579,1/15/2009,1610612743,DEN,Denver,2546,,DND - INJ - Non-displaced Third Metacarp,,,,,,,,,,,,,,,,,,,,
Danny Granger,5,20800580,1/16/2009,1610612754,IND,Indiana,101122,F,,31:52:00,8,24,0.333,3,10,0.3,4,4,1,2,3,5,4,2,2,1,4,23,4
Chris Bosh,9,20800580,1/16/2009,1610612761,TOR,Toronto,2547,F,,40:24:00,9,14,0.643,0,0,0,7,12,0.583,7,9,16,3,0,0,4,4,25,-7
LeBron James,2,20800583,1/16/2009,1610612739,CLE,Cleveland,2544,F,,42:59:00,12,24,0.5,0,2,0,5,6,0.833,3,11,14,7,3,1,4,3,29,19
Chris Paul,7,20800583,1/16/2009,1610612740,NOH,New Orleans,101108,G,,40:13:00,5,14,0.357,0,4,0,8,8,1,1,6,7,6,0,0,3,2,18,-19
Kevin Durant,6,20800585,1/16/2009,1610612760,OKC,Oklahoma City,201142,F,,45:37:00,14,21,0.667,2,3,0.667,2,2,1,0,6,6,2,2,0,3,2,32,8
Kobe Bryant,3,20800589,1/16/2009,1610612747,LAL,Los Angeles,977,G,,41:22:00,10,26,0.385,1,5,0.2,7,8,0.875,2,11,13,11,2,0,6,3,28,-8
Brandon Roy,10,20800591,1/17/2009,1610612757,POR,Portland,200750,G,,45:12:00,7,18,0.389,0,2,0,3,10,0.3,1,5,6,6,2,1,1,6,17,1
Chris Paul,7,20800592,1/17/2009,1610612740,NOH,New Orleans,101108,G,,37:44:00,8,14,0.571,0,0,0,7,8,0.875,1,4,5,14,0,0,5,2,23,3
Dwyane Wade,1,20800595,1/17/2009,1610612748,MIA,Miami,2548,G,,39:00:00,11,25,0.44,4,7,0.571,3,6,0.5,2,2,4,9,5,0,3,3,29,-10
Dirk Nowitzki,4,20800596,1/17/2009,1610612742,DAL,Dallas,1717,F,,39:46:00,16,20,0.8,0,0,0,7,8,0.875,1,7,8,2,0,1,5,2,39,20
Carmelo Anthony,8,20800597,1/17/2009,1610612743,DEN,Denver,2546,,DND - INJ - Non-displaced Third Metacarp,,,,,,,,,,,,,,,,,,,,
Chris Bosh,9,20800599,1/18/2009,1610612761,TOR,Toronto,2547,F,,36:18:00,8,15,0.533,0,0,0,4,6,0.667,3,9,12,4,1,1,5,5,20,8
Dwyane Wade,1,20800600,1/18/2009,1610612748,MIA,Miami,2548,G,,38:42:00,14,28,0.5,2,4,0.5,2,2,1,0,1,1,10,0,3,2,0,32,16
Kevin Durant,6,20800600,1/18/2009,1610612760,OKC,Oklahoma City,201142,F,,45:37:00,10,20,0.5,3,5,0.6,8,9,0.889,1,5,6,5,1,1,2,0,31,-10
Dirk Nowitzki,4,20800602,1/19/2009,1610612742,DAL,Dallas,1717,F,,40:03:00,7,23,0.304,0,2,0,10,10,1,1,5,6,0,1,0,4,3,24,4
Chris Bosh,9,20800603,1/19/2009,1610612761,TOR,Toronto,2547,F,,38:57:00,7,14,0.5,0,0,0,8,10,0.8,5,9,14,3,0,0,2,1,22,-7
Carmelo Anthony,8,20800605,1/19/2009,1610612743,DEN,Denver,2546,,DND - Third Metacarpal Fracture Right Ha,,,,,,,,,,,,,,,,,,,,
Danny Granger,5,20800607,1/19/2009,1610612754,IND,Indiana,101122,F,,42:52:00,10,23,0.435,5,7,0.714,5,6,0.833,1,4,5,2,0,1,0,2,30,0
Chris Paul,7,20800607,1/19/2009,1610612740,NOH,New Orleans,101108,G,,38:58:00,8,15,0.533,1,2,0.5,10,12,0.833,0,5,5,9,1,0,5,5,27,0
Brandon Roy,10,20800611,1/19/2009,1610612757,POR,Portland,200750,G,,35:44:00,4,13,0.308,0,2,0,1,2,0.5,2,4,6,7,0,0,2,1,9,30
LeBron James,2,20800612,1/19/2009,1610612739,CLE,Cleveland,2544,F,,42:10:00,9,25,0.36,1,5,0.2,4,8,0.5,2,7,9,4,4,1,6,1,23,-11
Kobe Bryant,3,20800612,1/19/2009,1610612747,LAL,Los Angeles,977,G,,40:44:00,9,22,0.409,1,5,0.2,1,3,0.333,1,5,6,12,1,1,5,1,20,16
Danny Granger,5,20800614,1/20/2009,1610612754,IND,Indiana,101122,F,,33:13:00,5,15,0.333,0,0,0,7,8,0.875,0,1,1,1,0,0,2,1,17,-22
Carmelo Anthony,8,20800615,1/20/2009,1610612743,DEN,Denver,2546,,DND - INJ - Non-displaced Third Metacarp,,,,,,,,,,,,,,,,,,,,
Chris Bosh,9,20800618,1/21/2009,1610612761,TOR,Toronto,2547,F,,36:59:00,9,17,0.529,0,1,0,1,3,0.333,3,2,5,2,0,0,0,1,19,-10
Dwyane Wade,1,20800619,1/21/2009,1610612748,MIA,Miami,2548,G,,42:43:00,9,17,0.529,2,5,0.4,5,7,0.714,1,3,4,4,2,0,3,4,25,-17
Dirk Nowitzki,4,20800621,1/21/2009,1610612742,DAL,Dallas,1717,F,,36:26:00,7,16,0.438,0,0,0,16,17,0.941,0,5,5,1,1,0,0,0,30,-19
Chris Paul,7,20800622,1/21/2009,1610612740,NOH,New Orleans,101108,G,,37:31:00,11,18,0.611,0,2,0,7,8,0.875,0,9,9,8,3,1,5,2,29,10
LeBron James,2,20800624,1/21/2009,1610612739,CLE,Cleveland,2544,F,,42:02:00,14,30,0.467,3,6,0.5,3,4,0.75,0,7,7,14,1,0,2,1,34,14
Brandon Roy,10,20800624,1/21/2009,1610612757,POR,Portland,200750,G,,37:31:00,8,23,0.348,1,4,0.25,6,7,0.857,1,1,2,3,0,1,1,2,23,-14
Kevin Durant,6,20800626,1/21/2009,1610612760,OKC,Oklahoma City,201142,F,,44:38:00,8,22,0.364,0,2,0,11,12,0.917,3,9,12,5,3,0,3,4,27,4
Kobe Bryant,3,20800627,1/21/2009,1610612747,LAL,Los Angeles,977,G,,41:23:00,5,15,0.333,2,7,0.286,6,6,1,2,8,10,12,1,0,4,3,18,10
Kobe Bryant,3,20800629,1/22/2009,1610612747,LAL,Los Angeles,977,G,,28:06:00,4,11,0.364,1,3,0.333,2,2,1,0,4,4,5,0,0,0,2,11,24
Dirk Nowitzki,4,20800631,1/23/2009,1610612742,DAL,Dallas,1717,F,,36:47:00,12,20,0.6,1,3,0.333,1,1,1,0,7,7,2,1,0,2,2,26,19
Danny Granger,5,20800632,1/23/2009,1610612754,IND,Indiana,101122,F,,38:26:00,5,19,0.263,3,5,0.6,12,12,1,0,6,6,5,2,3,2,1,25,6
Chris Paul,7,20800635,1/23/2009,1610612740,NOH,New Orleans,101108,G,,38:27:00,8,15,0.533,0,1,0,7,8,0.875,0,3,3,12,1,0,4,5,23,-8
Chris Bosh,9,20800636,1/23/2009,1610612761,TOR,Toronto,2547,F,,39:34:00,6,17,0.353,0,0,0,5,5,1,2,4,6,2,7,2,3,2,17,25
LeBron James,2,20800638,1/23/2009,1610612739,CLE,Cleveland,2544,F,,40:39:00,10,24,0.417,2,5,0.4,10,16,0.625,2,7,9,8,3,2,2,2,32,12
Kevin Durant,6,20800639,1/23/2009,1610612760,OKC,Oklahoma City,201142,F,,45:44:00,10,23,0.435,2,6,0.333,24,26,0.923,2,13,15,4,2,1,2,3,46,-7
Dwyane Wade,1,20800641,1/24/2009,1610612748,MIA,Miami,2548,G,,36:13:00,11,21,0.524,0,1,0,5,9,0.556,0,8,8,6,0,1,0,2,27,3
LeBron James,2,20800644,1/24/2009,1610612739,CLE,Cleveland,2544,F,,41:08:00,14,27,0.519,1,6,0.167,4,6,0.667,4,10,14,9,1,0,2,1,33,16
Brandon Roy,10,20800645,1/24/2009,1610612757,POR,Portland,200750,G,,39:04:00,7,18,0.389,2,3,0.667,6,8,0.75,2,3,5,7,10,2,1,5,22,23
Dirk Nowitzki,4,20800646,1/25/2009,1610612742,DAL,Dallas,1717,F,,37:07:00,4,17,0.235,0,3,0,10,12,0.833,1,6,7,0,0,0,5,2,18,-23
Kobe Bryant,3,20800647,1/25/2009,1610612747,LAL,Los Angeles,977,G,,32:19:00,8,17,0.471,2,3,0.667,4,4,1,0,4,4,3,1,1,1,2,22,11
Chris Bosh,9,20800649,1/25/2009,1610612761,TOR,Toronto,2547,F,,37:30:00,12,22,0.545,0,0,0,7,8,0.875,2,6,8,1,1,2,4,1,31,19
Danny Granger,5,20800651,1/25/2009,1610612754,IND,Indiana,101122,F,,37:38:00,11,25,0.44,1,5,0.2,4,4,1,1,5,6,3,0,1,1,1,27,4
Carmelo Anthony,8,20800653,1/25/2009,1610612743,DEN,Denver,2546,,DND - INJ - Non-displaced Third Metacarp,,,,,,,,,,,,,,,,,,,,
Dwyane Wade,1,20800656,1/26/2009,1610612748,MIA,Miami,2548,G,,34:12:00,13,19,0.684,0,0,0,9,10,0.9,0,5,5,4,2,2,4,2,35,9
Chris Paul,7,20800659,1/26/2009,1610612740,NOH,New Orleans,101108,G,,42:37:00,7,13,0.538,1,3,0.333,12,12,1,2,8,10,15,7,1,4,3,27,15
Kevin Durant,6,20800660,1/26/2009,1610612760,OKC,Oklahoma City,201142,F,,37:02:00,6,13,0.462,1,2,0.5,5,7,0.714,0,5,5,4,0,0,2,0,18,26
Brandon Roy,10,20800661,1/26/2009,1610612757,POR,Portland,200750,G,,33:40:00,11,15,0.733,2,2,1,9,10,0.9,2,2,4,2,1,0,1,0,33,7
LeBron James,2,20800662,1/27/2009,1610612739,CLE,Cleveland,2544,F,,37:31:00,5,10,0.5,0,2,0,13,15,0.867,5,10,15,11,0,3,2,1,23,6
Danny Granger,5,20800663,1/27/2009,1610612754,IND,Indiana,101122,F,,27:41:00,4,14,0.286,2,4,0.5,0,0,0,0,2,2,2,2,2,3,3,10,-15
Carmelo Anthony,8,20800664,1/27/2009,1610612743,DEN,Denver,2546,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
Kobe Bryant,3,20800666,1/27/2009,1610612747,LAL,Los Angeles,977,G,,45:13:00,15,28,0.536,1,3,0.333,7,8,0.875,2,6,8,5,1,0,2,6,38,2
Dwyane Wade,1,20800669,1/28/2009,1610612748,MIA,Miami,2548,G,,29:26:00,6,16,0.375,0,1,0,2,4,0.5,0,9,9,9,3,0,0,1,14,9
Chris Bosh,9,20800670,1/28/2009,1610612761,TOR,Toronto,2547,F,,36:10:00,7,13,0.538,0,0,0,4,5,0.8,1,5,6,0,0,1,4,1,18,-1
Chris Paul,7,20800673,1/28/2009,1610612740,NOH,New Orleans,101108,G,,37:48:00,3,12,0.25,0,1,0,6,8,0.75,0,2,2,10,4,0,5,2,12,5
Carmelo Anthony,8,20800673,1/28/2009,1610612743,DEN,Denver,2546,,DND - metacarpal fracture right hand,,,,,,,,,,,,,,,,,,,,
Kevin Durant,6,20800674,1/28/2009,1610612760,OKC,Oklahoma City,201142,F,,49:01:00,14,23,0.609,1,3,0.333,6,8,0.75,2,8,10,6,1,4,4,3,35,9
Dirk Nowitzki,4,20800676,1/28/2009,1610612742,DAL,Dallas,1717,F,,28:04:00,8,20,0.4,0,0,0,4,4,1,1,3,4,0,1,1,0,1,20,26
Brandon Roy,10,20800677,1/28/2009,1610612757,POR,Portland,200750,G,,35:18:00,8,15,0.533,0,1,0,1,1,1,0,2,2,3,0,0,1,1,17,2
LeBron James,2,20800679,1/29/2009,1610612739,CLE,Cleveland,2544,F,,37:41:00,10,27,0.37,0,2,0,3,6,0.5,1,7,8,8,1,1,2,1,23,-9
Dwyane Wade,1,20800682,1/30/2009,1610612748,MIA,Miami,2548,G,,35:33:00,10,17,0.588,0,3,0,4,8,0.5,2,5,7,3,1,2,4,2,24,-13
Danny Granger,5,20800682,1/30/2009,1610612754,IND,Indiana,101122,F,,33:49:00,6,17,0.353,2,7,0.286,5,5,1,1,4,5,4,2,2,0,1,19,17
Chris Bosh,9,20800684,1/30/2009,1610612761,TOR,Toronto,2547,F,,39:15:00,6,15,0.4,0,0,0,6,7,0.857,2,7,9,0,0,3,7,4,18,-18
LeBron James,2,20800686,1/30/2009,1610612739,CLE,Cleveland,2544,F,,37:08:00,9,17,0.529,2,4,0.5,5,6,0.833,0,7,7,6,3,1,3,2,25,32
Kobe Bryant,3,20800687,1/30/2009,1610612747,LAL,Los Angeles,977,G,,34:33:00,12,23,0.522,1,7,0.143,5,6,0.833,2,6,8,5,0,0,2,3,30,11
Carmelo Anthony,8,20800688,1/30/2009,1610612743,DEN,Denver,2546,F,,29:54:00,5,12,0.417,0,1,0,9,11,0.818,1,1,2,5,0,1,5,4,19,9
Kevin Durant,6,20800689,1/30/2009,1610612760,OKC,Oklahoma City,201142,F,,37:32:00,10,19,0.526,0,2,0,9,10,0.9,3,7,10,4,0,0,5,4,29,-8
Chris Paul,7,20800690,1/30/2009,1610612740,NOH,New Orleans,101108,G,,36:16:00,9,18,0.5,2,4,0.5,11,13,0.846,0,4,4,8,3,0,6,3,31,-3
Danny Granger,5,20800692,1/31/2009,1610612754,IND,Indiana,101122,F,,37:35:00,6,17,0.353,4,9,0.444,3,3,1,1,7,8,1,0,4,4,2,19,-8
Dwyane Wade,1,20800694,1/31/2009,1610612748,MIA,Miami,2548,G,,36:00:00,13,23,0.565,2,4,0.5,2,4,0.5,0,3,3,2,1,1,6,1,30,-21
Dirk Nowitzki,4,20800694,1/31/2009,1610612742,DAL,Dallas,1717,F,,34:20:00,12,14,0.857,1,1,1,5,5,1,1,6,7,3,0,1,0,1,30,16
Kobe Bryant,3,20800695,1/31/2009,1610612747,LAL,Los Angeles,977,G,,35:03:00,10,20,0.5,0,1,0,5,7,0.714,0,1,1,7,3,0,1,1,25,11
Chris Paul,7,20800699,1/31/2009,1610612740,NOH,New Orleans,101108,G,,32:54:00,15,22,0.682,5,6,0.833,3,5,0.6,1,5,6,4,1,1,4,2,38,-7
Brandon Roy,10,20800701,1/31/2009,1610612757,POR,Portland,200750,G,,35:24:00,11,19,0.579,2,4,0.5,6,8,0.75,2,1,3,5,0,0,1,1,30,15
Chris Bosh,9,20800703,2/1/2009,1610612761,TOR,Toronto,2547,F,,30:03:00,4,11,0.364,0,0,0,3,4,0.75,1,9,10,1,1,1,4,4,11,-23
LeBron James,2,20800704,2/1/2009,1610612739,CLE,Cleveland,2544,F,,38:50:00,12,25,0.48,3,8,0.375,6,11,0.545,4,0,4,8,1,1,5,3,33,-8
Kevin Durant,6,20800705,2/1/2009,1610612760,OKC,Oklahoma City,201142,F,,50:22:00,13,23,0.565,2,4,0.5,5,5,1,0,5,5,2,0,1,3,2,33,-5
Dirk Nowitzki,4,20800706,2/2/2009,1610612742,DAL,Dallas,1717,F,,39:51:00,12,21,0.571,0,0,0,5,6,0.833,2,4,6,3,0,0,2,1,29,13
